SiteID,EventID,Date_,RawEvent,GearSpecific,GearBasic,Weather,SetTime,Temperature,Salinity,TidalStage,Comments,ProjectName
1908,8026,5/12/2011,6,PSEINE-ABL,purse seine,,15:00:00,6.23,31.76,,,GOAIERP
1909,8027,5/12/2011,7,PSEINE-ABL,purse seine,,16:27:00,5.24,32.33,,,GOAIERP
1944,8062,5/12/2011,6,BSEINE-GOA11,beach seine,,10:16:00,5.24,27.67,,modified beach seine from skiff; net didnt hit bottom ,GOAIERP
1945,8063,5/12/2011,7,BSEINE-GOA11,beach seine,,10:35:00,5.95,32.4,,,GOAIERP
1946,8064,5/12/2011,8,BSEINE-GOA11,beach seine,,12:57:00,5.52,32.36,,,GOAIERP
1910,8028,5/14/2011,1,PSEINE-ABL,purse seine,,11:56:00,5.79,30.77,,,GOAIERP
1911,8029,5/14/2011,2,PSEINE-ABL,purse seine,,12:52:00,5.74,31.08,,,GOAIERP
1912,8030,5/14/2011,3,PSEINE-ABL,purse seine,,15:44:00,NA,NA,,,GOAIERP
1947,8065,5/14/2011,1,BSEINE-GOA11,beach seine,,10:00:00,5.95,31.37,,,GOAIERP
1948,8066,5/14/2011,2,BSEINE-GOA11,beach seine,,10:20:00,5.74,30.89,,,GOAIERP
1949,8067,5/14/2011,3,BSEINE-GOA11,beach seine,,11:07:00,5.86,31.45,,,GOAIERP
1950,8068,5/14/2011,4,BSEINE-GOA11,beach seine,,14:00:00,5.78,29.46,,,GOAIERP
1951,8069,5/14/2011,5,BSEINE-GOA11,beach seine,,16:28:00,NA,NA,,,GOAIERP
1952,8070,5/14/2011,6,BSEINE-GOA11,beach seine,,18:26:00,6.25,27.27,,,GOAIERP
1913,8031,5/15/2011,4,PSEINE-ABL,purse seine,,12:24:00,NA,NA,,,GOAIERP
1914,8032,5/15/2011,5,PSEINE-ABL,purse seine,,14:01:00,5.29,28.15,,,GOAIERP
1915,8033,5/15/2011,6,PSEINE-ABL,purse seine,,17:00:00,5.64,30.68,,,GOAIERP
1953,8071,5/15/2011,7,BSEINE-GOA11,beach seine,,10:50:00,5.08,28.61,,,GOAIERP
1954,8072,5/15/2011,8,BSEINE-GOA11,beach seine,,15:17:00,NA,NA,,,GOAIERP
1955,8073,5/15/2011,9,BSEINE-GOA11,beach seine,,16:04:00,NA,NA,,,GOAIERP
1956,8074,5/15/2011,10,BSEINE-GOA11,beach seine,,18:02:00,5.64,30.68,,,GOAIERP
1885,8003,5/16/2011,1,TRAWL-B,trawl-bottom,,11:42:00,NA,NA,,,GOAIERP
1916,8034,5/18/2011,1,PSEINE-ABL,purse seine,,8:13:00,5.72,29.04,,purse hung up on large rock,GOAIERP
1957,8075,5/18/2011,1,BSEINE-GOA11,beach seine,,8:40:00,5.73,29.91,,,GOAIERP
1958,8076,5/18/2011,2,BSEINE-GOA11,beach seine,,9:42:00,NA,NA,,,GOAIERP
1959,8077,5/18/2011,3,BSEINE-GOA11,beach seine,,10:18:00,5.17,28.72,,,GOAIERP
713,3403,6/14/2011,1,BSEINE-STD,beach seine,RAINY,NA,10.1,30,LOW,,SYNTHESIS
714,3404,6/14/2011,2,BSEINE-STD,beach seine,RAINY,NA,10,31,LOW,,SYNTHESIS
715,3405,6/14/2011,3,BSEINE-STD,beach seine,CLOUDY,NA,10,30,LOW,,SYNTHESIS
38,3406,6/15/2011,1,BSEINE-STD,beach seine,CLOUDY,NA,8,27,LOW,,SYNTHESIS
23,3407,6/15/2011,2,BSEINE-STD,beach seine,PARTLY CLOUDY,NA,10,30,LOW,,SYNTHESIS
31,3408,6/16/2011,3,BSEINE-STD,beach seine,PARTLY CLOUDY,NA,9.5,30,LOW,,SYNTHESIS
29,3409,6/16/2011,4,BSEINE-STD,beach seine,PARTLY CLOUDY,NA,10,30,LOW,,SYNTHESIS
716,3410,6/17/2011,1,BSEINE-STD,beach seine,CLOUDY,NA,12,27,LOW,,SYNTHESIS
717,3411,6/17/2011,2,BSEINE-STD,beach seine,CLOUDY,NA,12,28,LOW,,SYNTHESIS
718,3412,6/17/2011,3,BSEINE-STD,beach seine,CLOUDY,NA,12,28,LOW,,SYNTHESIS
719,3413,6/18/2011,1,BSEINE-STD,beach seine,CLOUDY,NA,10,24,LOW,,SYNTHESIS
720,3414,6/18/2011,2,BSEINE-STD,beach seine,CLOUDY,NA,11,21,LOW,,SYNTHESIS
721,3415,6/18/2011,3,BSEINE-STD,beach seine,CLOUDY,NA,11,23,LOW,,SYNTHESIS
722,3416,6/18/2011,4,BSEINE-STD,beach seine,CLOUDY,NA,11,21,LOW,,SYNTHESIS
1830,7948,7/7/2011,1,PSEINE-ABL,purse seine,,NA,NA,NA,,,GOAIERP
1855,7973,7/7/2011,1,BSEINE-GOA11,beach seine,,13:46:00,NA,NA,,,GOAIERP
1831,7949,7/8/2011,2,PSEINE-ABL,purse seine,,15:11:00,12.58,26.26,,,GOAIERP
1832,7950,7/8/2011,3,PSEINE-ABL,purse seine,,16:40:00,11.85,30.96,,,GOAIERP
1833,7951,7/8/2011,4,PSEINE-ABL,purse seine,,18:36:00,12.36,28.67,,,GOAIERP
1856,7974,7/8/2011,2,BSEINE-GOA11,beach seine,,14:19:00,NA,NA,,,GOAIERP
1857,7975,7/8/2011,3,BSEINE-GOA11,beach seine,,17:35:00,13.23,22.35,,,GOAIERP
1875,7993,7/8/2011,1,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1876,7994,7/8/2011,2,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1834,7952,7/9/2011,5,PSEINE-ABL,purse seine,,11:56:00,11.56,30.36,,,GOAIERP
1858,7976,7/9/2011,4,BSEINE-GOA11,beach seine,,10:10:00,NA,NA,,modified beach seine,GOAIERP
1877,7995,7/10/2011,1,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1878,7996,7/10/2011,2,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1835,7953,7/11/2011,1,PSEINE-ABL,purse seine,,16:29:00,13.35,29.96,,,GOAIERP
1836,7954,7/11/2011,2,PSEINE-ABL,purse seine,,18:22:00,12.58,29.98,,,GOAIERP
1837,7955,7/11/2011,3,PSEINE-ABL,purse seine,,19:29:00,11.01,30.39,,,GOAIERP
1859,7977,7/11/2011,1,BSEINE-GOA11,beach seine,,14:44:00,NA,NA,,,GOAIERP
1860,7978,7/11/2011,2,BSEINE-GOA11,beach seine,,17:04:00,NA,NA,,,GOAIERP
1861,7979,7/11/2011,3,BSEINE-GOA11,beach seine,,18:46:00,11.73,30.11,,,GOAIERP
1838,7956,7/12/2011,4,PSEINE-ABL,purse seine,,12:59:00,11.93,30.8,,,GOAIERP
1839,7957,7/12/2011,5,PSEINE-ABL,purse seine,,16:03:00,13.77,30.77,,,GOAIERP
1862,7980,7/12/2011,4,BSEINE-GOA11,beach seine,,9:10:00,12.5,30.11,,modified beach seine,GOAIERP
1863,7981,7/12/2011,5,BSEINE-GOA11,beach seine,,10:02:00,13.69,28.78,,,GOAIERP
1864,7982,7/12/2011,6,BSEINE-GOA11,beach seine,,11:17:00,12.49,30.17,,,GOAIERP
1865,7983,7/12/2011,7,BSEINE-GOA11,beach seine,,16:20:00,NA,NA,,,GOAIERP
1866,7984,7/12/2011,8,BSEINE-GOA11,beach seine,,18:16:00,15.92,29.89,,,GOAIERP
1879,7997,7/12/2011,1,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1884,8002,7/12/2011,1,TRAWL-MMM,trawl-midwater,,15:47:00,NA,NA,,,GOAIERP
1829,7947,7/13/2011,1,TRAWL-B,trawl-bottom,,NA,NA,NA,,,GOAIERP
1880,7998,7/13/2011,2,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1840,7958,7/14/2011,1,PSEINE-ABL,purse seine,,13:56:00,11.52,31.04,,,GOAIERP
1841,7959,7/14/2011,2,PSEINE-ABL,purse seine,,16:24:00,11.32,31.11,,,GOAIERP
1842,7960,7/14/2011,3,PSEINE-ABL,purse seine,,17:30:00,11.62,30.65,,,GOAIERP
1843,7961,7/14/2011,4,PSEINE-ABL,purse seine,,18:23:00,11.45,30.99,,,GOAIERP
1867,7985,7/14/2011,1,BSEINE-GOA11,beach seine,,12:34:00,12.27,18.3,,,GOAIERP
1868,7986,7/14/2011,2,BSEINE-GOA11,beach seine,,13:16:00,12.3,21.88,,,GOAIERP
1869,7987,7/14/2011,3,BSEINE-GOA11,beach seine,,14:56:00,NA,NA,,,GOAIERP
1844,7962,7/15/2011,5,PSEINE-ABL,purse seine,,12:21:00,12.38,30.89,,,GOAIERP
1845,7963,7/15/2011,6,PSEINE-ABL,purse seine,,15:15:00,12.77,30.92,,,GOAIERP
1846,7964,7/15/2011,7,PSEINE-ABL,purse seine,,16:27:00,12.72,30.84,,,GOAIERP
1870,7988,7/15/2011,4,BSEINE-GOA11,beach seine,,8:54:00,12.03,28.03,,,GOAIERP
1871,7989,7/15/2011,5,BSEINE-GOA11,beach seine,,10:08:00,13.15,28.56,,,GOAIERP
1847,7965,7/17/2011,1,PSEINE-ABL,purse seine,,10:49:00,12.08,31.08,,,GOAIERP
1848,7966,7/17/2011,2,PSEINE-ABL,purse seine,,13:16:00,13.04,30.9,,,GOAIERP
1872,7990,7/17/2011,1,BSEINE-GOA11,beach seine,,12:59:00,13.34,30.87,,,GOAIERP
1881,7999,7/17/2011,1,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1849,7967,7/18/2011,1,PSEINE-ABL,purse seine,,13:40:00,11.56,31.14,,,GOAIERP
1850,7968,7/18/2011,2,PSEINE-ABL,purse seine,,15:26:00,13.58,30.05,,,GOAIERP
1851,7969,7/18/2011,3,PSEINE-ABL,purse seine,,16:53:00,12.71,30.48,,,GOAIERP
1852,7970,7/18/2011,4,PSEINE-ABL,purse seine,,17:56:00,11.53,30.87,,,GOAIERP
1873,7991,7/18/2011,1,BSEINE-GOA11,beach seine,,15:13:00,13.32,30.25,,,GOAIERP
1882,8000,7/18/2011,1,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
1853,7971,7/19/2011,5,PSEINE-ABL,purse seine,,9:33:00,10.42,31.16,,,GOAIERP
1854,7972,7/19/2011,6,PSEINE-ABL,purse seine,,11:05:00,11.49,30.63,,,GOAIERP
1874,7992,7/19/2011,2,BSEINE-GOA11,beach seine,,9:03:00,10.67,30.94,,,GOAIERP
1883,8001,7/19/2011,1,TRAWL-MMS,trawl-surface,,14:50:00,NA,NA,,"Haul back time 16:24 and Lat: 58.29095, Long: -136.69851",GOAIERP
1970,8088,8/3/2011,1,BSEINE-GOA11,beach seine,,13:50:00,13.43,29.17,,,GOAIERP
1971,8089,8/3/2011,2,BSEINE-GOA11,beach seine,,15:06:00,12.78,30.16,,,GOAIERP
1972,8090,8/3/2011,1,PSEINE-ABL,purse seine,,13:09:00,12.88,30.39,,,GOAIERP
1973,8091,8/3/2011,2,PSEINE-ABL,purse seine,,16:07:00,12.4,30.65,,,GOAIERP
1974,8092,8/3/2011,3,PSEINE-ABL,purse seine,,18:59:00,11.71,30.97,,,GOAIERP
1975,8093,8/7/2011,1,BSEINE-GOA11,beach seine,,9:57:00,10.31,26.37,,,GOAIERP
1976,8094,8/7/2011,2,BSEINE-GOA11,beach seine,,14:28:00,13.67,29.2,,modified beach seine over edge of dense eel grass - misc. kelps then sand/gravel at shoreline with no vegetation.,GOAIERP
1977,8095,8/7/2011,1,PSEINE-ABL,purse seine,,13:22:00,11.08,30.15,,,GOAIERP
1978,8096,8/7/2011,2,PSEINE-ABL,purse seine,,18:02:00,11.7,29.6,,,GOAIERP
1979,8097,8/7/2011,1,JIG-GOA,jig,,11:50:00,NA,NA,,,GOAIERP
1980,8098,8/7/2011,2,JIG-GOA,jig,,15:35:00,NA,NA,,,GOAIERP
1981,8099,8/8/2011,4,PSEINE-ABL,purse seine,,12:46:00,11.78,30.83,,,GOAIERP
1982,8100,8/8/2011,3,PSEINE-ABL,purse seine,,9:40:00,10.77,31.01,,,GOAIERP
1983,8101,8/8/2011,5,PSEINE-ABL,purse seine,,14:59:00,11.25,30.7,,,GOAIERP
1984,8102,8/8/2011,3,JIG-GOA,jig,,11:45:00,NA,NA,,Jigging on cod,GOAIERP
1985,8103,8/8/2011,4,JIG-GOA,jig,,17:30:00,NA,NA,,,GOAIERP
1990,8108,8/9/2011,1,TRAWL-B,trawl-bottom,,10:46:00,NA,NA,,Bottom depth: 5-9 f; scope: 40 f; speed: 1.5 knots; Lots of port wine colored kelp; may have diminished effectiveness of trawl; kelp brittle but lettuce-like,GOAIERP
1991,8109,8/9/2011,2,TRAWL-B,trawl-bottom,,13:16:00,NA,NA,,Bottom depth: 14-18 f; scope: 95 f; speed: 2.5 knots.,GOAIERP
1992,8110,8/12/2011,1,BSEINE-GOA11,beach seine,,10:01:00,12.72,28.57,,net roll; not terrible but diminished effectiveness; caught edge of eelgrass,GOAIERP
1993,8111,8/12/2011,1,PSEINE-ABL,purse seine,,12:13:00,12.38,28.99,,,GOAIERP
1994,8112,8/12/2011,2,PSEINE-ABL,purse seine,,15:03:00,13.27,28.5,,Set on large herring school,GOAIERP
1995,8113,8/12/2011,3,PSEINE-ABL,purse seine,,16:33:00,13.05,28.6,,,GOAIERP
1996,8114,8/12/2011,4,PSEINE-ABL,purse seine,,18:46:00,11.77,21.71,,,GOAIERP
1997,8115,8/12/2011,5,PSEINE-ABL,purse seine,,19:57:00,12.25,28.51,,,GOAIERP
2000,8118,8/12/2011,1,JIG-GOA,jig,,12:15:00,NA,NA,,,GOAIERP
2003,8121,8/13/2011,2,BSEINE-GOA11,beach seine,,10:52:00,12.26,28.34,,,GOAIERP
2004,8122,8/13/2011,6,PSEINE-ABL,purse seine,,12:56:00,12.01,29.03,,mostly kelp; 12-20 feet depth,GOAIERP
2005,8123,8/13/2011,7,PSEINE-ABL,purse seine,,17:33:00,12.66,27.72,,mostly eelgrass; depth range 10-20 feet.,GOAIERP
2006,8124,8/13/2011,8,PSEINE-ABL,purse seine,,19:59:00,12.65,27.7,,eelgrass at head of west arm; very extensive eelgrass above ?,GOAIERP
2007,8125,8/13/2011,1,TRAWL-MMS,trawl-surface,,21:49:00,NA,NA,,"All samples went into jar of 5% formalin for species ID; appears to be YOY pollock, p cod, unid species; some YOY flatfish",GOAIERP
2009,8127,8/15/2011,1,PSEINE-ABL,purse seine,,11:33:00,13.91,25.94,,12-22 feet; exposed bottom kelp at mouth of three-hole bay,GOAIERP
2010,8128,8/15/2011,2,PSEINE-ABL,purse seine,,14:35:00,13.71,26.13,,Thousands of YOY unid but caught on rock of the sea floor so many were lost.,GOAIERP
2011,8129,8/15/2011,4,PSEINE-ABL,purse seine,,17:16:00,13.26,26.17,,Caught edge of small eelgrass bed,GOAIERP
2012,8130,8/15/2011,5,PSEINE-ABL,purse seine,,17:44:00,13.25,26.26,,,GOAIERP
2013,8131,8/15/2011,6,PSEINE-ABL,purse seine,,21:33:00,11.04,20.6,,Close to glacier; silty sea floor; turbid water,GOAIERP
2014,8132,8/15/2011,1,JIG-GOA,jig,,12:00:00,NA,NA,,,GOAIERP
2077,8195,8/15/2011,3,PSEINE-ABL,purse seine,,14:31:00,13.71,26.13,,,GOAIERP
2002,8120,8/16/2011,2,JIG-GOA,jig,,12:58:00,NA,NA,,Jigging on rockfish stack,GOAIERP
2040,8158,9/21/2011,1,BSEINE-GOA11,beach seine,,12:20:00,10.7,29.65,,,GOAIERP
2041,8159,9/22/2011,2,BSEINE-GOA11,beach seine,,13:11:00,NA,NA,,Tore net along leadline,GOAIERP
2042,8160,9/22/2011,1,PSEINE-ABL,purse seine,,11:30:00,NA,NA,,sparse laminaria,GOAIERP
2043,8161,9/22/2011,2,PSEINE-ABL,purse seine,,12:26:00,NA,NA,,laminiaria kelp,GOAIERP
2044,8162,9/22/2011,3,PSEINE-ABL,purse seine,,13:38:00,NA,NA,,bull kelp with laminiaria on bottom; medium coverage,GOAIERP
2045,8163,9/22/2011,4,PSEINE-ABL,purse seine,,15:12:00,NA,NA,,,GOAIERP
2046,8164,9/22/2011,5,PSEINE-ABL,purse seine,,16:19:00,NA,NA,,,GOAIERP
2047,8165,9/22/2011,6,PSEINE-ABL,purse seine,,18:26:00,NA,NA,,,GOAIERP
2048,8166,9/22/2011,1,JIG-GOA,jig,,NA,NA,NA,,off bottom; midwater,GOAIERP
2049,8167,9/25/2011,1,BSEINE-GOA11,beach seine,,9:48:00,10.52,24.87,,,GOAIERP
2050,8168,9/25/2011,1,PSEINE-ABL,purse seine,,11:50:00,10.75,28.92,,"camera showed large boulders (several ft), observed small rockfish. Boulder and mud bottom. NOTE: summer wpt is in wrong spot, off by ~200 m.",GOAIERP
2051,8169,9/25/2011,2,PSEINE-ABL,purse seine,,15:44:00,11.19,29.34,,,GOAIERP
2052,8170,9/25/2011,3,PSEINE-ABL,purse seine,,17:16:00,10.93,28.18,,laminaria kelpencrusted with barnacles,GOAIERP
2054,8172,9/25/2011,1,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
2055,8173,9/25/2011,2,JIG-GOA,jig,,NA,NA,NA,,,GOAIERP
2056,8174,9/26/2011,4,PSEINE-ABL,purse seine,,11:45:00,11.48,28.09,,,GOAIERP
2057,8175,9/26/2011,5,PSEINE-ABL,purse seine,,12:48:00,11.56,29.9,,eelgrass is patchy,GOAIERP
2059,8177,9/26/2011,4,JIG-GOA,jig,,NA,NA,NA,,jigging on small school at ~80 meters,GOAIERP
2062,8180,9/30/2011,1,BSEINE-GOA11,beach seine,,8:48:00,11.22,28.04,,modified beach seine; in eelgrass bed,GOAIERP
2063,8181,9/30/2011,1,PSEINE-ABL,purse seine,,9:44:00,11.5,29.36,,set good but no fish; laminaria kelp,GOAIERP
2064,8182,9/30/2011,2,PSEINE-ABL,purse seine,,10:28:00,11.69,30.08,,laminaria kelp,GOAIERP
2065,8183,9/30/2011,3,PSEINE-ABL,purse seine,,11:36:00,11.56,30.23,,,GOAIERP
2066,8184,9/30/2011,4,PSEINE-ABL,purse seine,,13:23:00,11.49,29.32,,,GOAIERP
2067,8185,9/30/2011,5,PSEINE-ABL,purse seine,,15:12:00,11.62,29.84,,,GOAIERP
2078,8196,10/12/2011,1,PSEINE-ABL,purse seine,,NA,NA,NA,,,GOAIERP
2038,8156,10/15/2011,1,BSEINE-GOA11,beach seine,,17:56:00,8.8,28.25,,kelp plus very sparse eelgrass,GOAIERP
2039,8157,10/15/2011,1,PSEINE-ABL,purse seine,,19:17:00,8.88,30.93,,"severe net wrap, happened during pursing, looks like set was OK",GOAIERP
2017,8135,10/16/2011,2,BSEINE-GOA11,beach seine,,12:16:00,7.9,29.51,,"eelgrass edge, sea lettuce, small bushy kelp;  substrate and vegetation coverage not noted",GOAIERP
2018,8136,10/16/2011,2,PSEINE-ABL,purse seine,,13:13:00,8.93,31.76,,,GOAIERP
2019,8137,10/16/2011,3,PSEINE-ABL,purse seine,,15:30:00,8.26,31.79,,probably not very heavy kelp (medium density),GOAIERP
2020,8138,10/16/2011,4,PSEINE-ABL,purse seine,,16:31:00,8.32,31.85,,,GOAIERP
2021,8139,10/17/2011,5,PSEINE-ABL,purse seine,,10:14:00,7.66,32.2,,,GOAIERP
2022,8140,10/17/2011,6,PSEINE-ABL,purse seine,,13:25:00,8.16,31.97,,,GOAIERP
2023,8141,10/17/2011,7,PSEINE-ABL,purse seine,,14:02:00,8.16,31.97,,patchy but dense kelp cover,GOAIERP
2074,8192,10/18/2011,1,TRAWL-MMS,trawl-surface,,10:44:00,NA,NA,,"used ""start retrieve"" for haul end (not net onboard)
wpt: net onboard 186
choker on: wpt 184, used as ""start fishing""; wpt 183 drop net",GOAIERP
2024,8142,10/21/2011,1,PSEINE-ABL,purse seine,,9:56:00,NA,NA,,,GOAIERP
2025,8143,10/21/2011,2,PSEINE-ABL,purse seine,,11:31:00,NA,NA,,,GOAIERP
2026,8144,10/21/2011,3,PSEINE-ABL,purse seine,,12:39:00,NA,NA,,,GOAIERP
2027,8145,10/21/2011,4,PSEINE-ABL,purse seine,,15:27:00,NA,NA,,,GOAIERP
2028,8146,10/21/2011,5,PSEINE-ABL,purse seine,,16:45:00,NA,NA,,,GOAIERP
2029,8147,10/24/2011,1,PSEINE-ABL,purse seine,,11:23:00,8.42,27.61,,dense kelp; some sea lettuce,GOAIERP
2030,8148,10/24/2011,2,PSEINE-ABL,purse seine,,11:41:00,8.34,27.4,,,GOAIERP
2031,8149,10/24/2011,3,PSEINE-ABL,purse seine,,12:43:00,8.19,27,,,GOAIERP
2032,8150,10/26/2011,4,PSEINE-ABL,purse seine,,13:08:00,9.02,28.57,,eelgrass with light kelp; set encompasses some sandy bottom and eelgrass bed,GOAIERP
2033,8151,10/26/2011,5,PSEINE-ABL,purse seine,,13:54:00,9.39,29.3,,"dense, diverse kelp (several species)",GOAIERP
2034,8152,10/26/2011,6,PSEINE-ABL,purse seine,,14:33:00,9.02,28.53,,eelgrass looked dense on sounder,GOAIERP
2035,8153,10/26/2011,7,PSEINE-ABL,purse seine,,17:10:00,9.08,28.29,,"dense eelgrass, also some kelp and sea lettuce",GOAIERP
2036,8154,10/26/2011,8,PSEINE-ABL,purse seine,,17:53:00,8.62,27.09,,"eelgrass, some kelp, lots of hay. Mixed habitat on edge of big tide flat",GOAIERP
2037,8155,10/27/2011,9,PSEINE-ABL,purse seine,,9:50:00,9.32,28.67,,all dock shrimp from previous hauls should be changed to shrimp unid.,GOAIERP
678,3427,6/11/2012,1,BSEINE-STD,beach seine,CLOUDY,NA,10,17,,,ABL Nearshore Task - Cook Inlet
723,3428,6/11/2012,2,BSEINE-STD,beach seine,CLOUDY,NA,10,17,,,ABL Nearshore Task - Cook Inlet
724,3429,6/11/2012,3,BSEINE-STD,beach seine,CLOUDY,NA,10,18,,,ABL Nearshore Task - Cook Inlet
725,3430,6/11/2012,4,BSEINE-STD,beach seine,CLOUDY,NA,10,18,,,ABL Nearshore Task - Cook Inlet
731,3452,6/11/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,11.5,16,,,ABL Nearshore Task - Cook Inlet
732,3453,6/11/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,11.5,16,,,ABL Nearshore Task - Cook Inlet
733,3454,6/11/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,11.5,16,,,ABL Nearshore Task - Cook Inlet
734,3455,6/11/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,11.5,16,,,ABL Nearshore Task - Cook Inlet
735,3456,6/11/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,11.5,16,,,ABL Nearshore Task - Cook Inlet
727,3432,6/12/2012,1,BSEINE-STD,beach seine,CLOUDY,NA,11,14,,,ABL Nearshore Task - Cook Inlet
728,3433,6/12/2012,2,BSEINE-STD,beach seine,CLOUDY,NA,11,14,,,ABL Nearshore Task - Cook Inlet
726,3431,6/13/2012,5,BSEINE-STD,beach seine,CLOUDY,NA,10.1,19,,,ABL Nearshore Task - Cook Inlet
736,3457,6/13/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,10.2,16,,,ABL Nearshore Task - Cook Inlet
737,3458,6/13/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,10.2,16,,,ABL Nearshore Task - Cook Inlet
738,3459,6/13/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,10.2,16,,,ABL Nearshore Task - Cook Inlet
739,3460,6/13/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,10.2,16,,,ABL Nearshore Task - Cook Inlet
740,3461,6/13/2012,,TRAWL-O,trawl-bottom,CLOUDY,NA,10.2,16,,,ABL Nearshore Task - Cook Inlet
2611,8895,7/11/2012,201212201,TRAWL-MH,trawl-midwater,,12:16:00,NA,NA,,,USGS-PWS-2012-15
2609,8893,7/12/2012,201212001,TRAWL-MH,trawl-midwater,,18:24:00,NA,NA,,,USGS-PWS-2012-15
2610,8894,7/12/2012,201212101,TRAWL-MH,trawl-midwater,,12:07:00,NA,NA,,,USGS-PWS-2012-15
2606,8890,7/13/2012,201211601,TRAWL-MH,trawl-midwater,,11:12:00,NA,NA,,,USGS-PWS-2012-15
2607,8891,7/13/2012,201211701,TRAWL-MH,trawl-midwater,,18:22:00,NA,NA,,,USGS-PWS-2012-15
2602,8886,7/14/2012,201211101,TRAWL-MH,trawl-midwater,,12:34:00,NA,NA,,,USGS-PWS-2012-15
2616,8900,7/14/2012,201213101,TRAWL-MH,trawl-midwater,,17:28:00,NA,NA,,,USGS-PWS-2012-15
2595,8879,7/15/2012,201210501,TRAWL-MH,trawl-midwater,,18:36:00,NA,NA,,,USGS-PWS-2012-15
2601,8885,7/15/2012,201211001,TRAWL-MH,trawl-midwater,,12:07:00,NA,NA,,,USGS-PWS-2012-15
2600,8884,7/16/2012,201210901,TRAWL-MH,trawl-midwater,,11:19:00,NA,NA,,,USGS-PWS-2012-15
2603,8887,7/16/2012,201211201,TRAWL-MH,trawl-midwater,,16:51:00,NA,NA,,,USGS-PWS-2012-15
2593,8877,7/17/2012,201210301,TRAWL-MH,trawl-midwater,,16:39:00,NA,NA,,,USGS-PWS-2012-15
2604,8888,7/17/2012,201211301,TRAWL-MH,trawl-midwater,,11:47:00,NA,NA,,,USGS-PWS-2012-15
2594,8878,7/18/2012,201210401,TRAWL-MH,trawl-midwater,,9:05:00,NA,NA,,,USGS-PWS-2012-15
2596,8880,7/18/2012,201210601,TRAWL-MH,trawl-midwater,,17:53:00,NA,NA,,,USGS-PWS-2012-15
2597,8881,7/19/2012,201210701,TRAWL-MH,trawl-midwater,,9:25:00,NA,NA,,,USGS-PWS-2012-15
2598,8882,7/19/2012,201210702,TRAWL-MH,trawl-midwater,,8:43:00,NA,NA,,,USGS-PWS-2012-15
2599,8883,7/19/2012,201210801,TRAWL-MH,trawl-midwater,,15:42:00,NA,NA,,,USGS-PWS-2012-15
1746,6236,7/21/2012,201235001,BSEINE-S,beach seine,,18:37:00,NA,NA,,,USGS-SFFEP
1746,6237,7/21/2012,201235002,BSEINE-S,beach seine,,18:56:00,NA,NA,,,USGS-SFFEP
2612,8896,7/21/2012,201212501,TRAWL-MH,trawl-midwater,,15:29:00,NA,NA,,,USGS-PWS-2012-15
2614,8898,7/22/2012,201212701,TRAWL-MH,trawl-midwater,,15:03:00,NA,NA,,,USGS-PWS-2012-15
1747,6246,7/23/2012,201235101,BSEINE-S,beach seine,,13:30:00,NA,NA,,,USGS-SFFEP
1747,6247,7/23/2012,201235102,BSEINE-S,beach seine,,13:59:00,NA,NA,,,USGS-SFFEP
1747,6248,7/23/2012,201235103,BSEINE-S,beach seine,,14:17:00,NA,NA,,,USGS-SFFEP
1748,6249,7/23/2012,201235201,BSEINE-S,beach seine,,14:58:00,NA,NA,,,USGS-SFFEP
1748,6250,7/23/2012,201235202,BSEINE-S,beach seine,,NA,NA,NA,,,USGS-SFFEP
1748,6251,7/23/2012,201235203,BSEINE-S,beach seine,,15:23:00,NA,NA,,,USGS-SFFEP
1749,6252,7/23/2012,201235301,BSEINE-S,beach seine,,15:50:00,NA,NA,,,USGS-SFFEP
1750,6253,7/23/2012,201235401,BSEINE-S,beach seine,,16:18:00,NA,NA,,,USGS-SFFEP
1751,6254,7/23/2012,201235501,BSEINE-S,beach seine,,19:02:00,NA,NA,,,USGS-SFFEP
1751,6255,7/23/2012,201235502,BSEINE-S,beach seine,,19:30:00,NA,NA,,,USGS-SFFEP
1752,6256,7/23/2012,201235601,BSEINE-S,beach seine,,19:38:00,NA,NA,,,USGS-SFFEP
1752,6257,7/23/2012,201235602,BSEINE-S,beach seine,,19:59:00,NA,NA,,,USGS-SFFEP
2613,8897,7/23/2012,201212601,TRAWL-MH,trawl-midwater,,8:56:00,NA,NA,,,USGS-PWS-2012-15
